#Software: Microsoft Internet Information Services 8.5
#Version: 1.0
#Date: 2016-04-02 01:47:31
#Fields: date time s-ip cs-method cs-uri-stem cs-uri-query s-port cs-username c-ip cs(User-Agent) cs(Referer) sc-status sc-substatus sc-win32-status time-taken
2016-04-02 01:47:31 208.118.246.234 GET /files/img/products/weightalign-91120-days-progress-manualand-discs.png - 80 - 68.203.22.204 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/49.0.2623.75+Safari/537.36 http://new.bodyalign.com/home/products/ 304 0 0 93
2016-04-02 01:47:31 208.118.246.234 GET /files/img/products/sleep-holographic-discs-(28).png - 80 - 68.203.22.204 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/49.0.2623.75+Safari/537.36 http://new.bodyalign.com/home/products/ 304 0 0 78
2016-04-02 01:47:31 208.118.246.234 GET /files/img/products/mixand-match-pack.png - 80 - 68.203.22.204 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/49.0.2623.75+Safari/537.36 http://new.bodyalign.com/home/products/ 304 0 0 78
2016-04-02 01:47:31 208.118.246.234 GET /files/img/products/purify-holographic-discs-(28).png - 80 - 68.203.22.204 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/49.0.2623.75+Safari/537.36 http://new.bodyalign.com/home/products/ 304 0 0 78
2016-04-02 01:47:31 208.118.246.234 GET /files/img/products/youth-holographic-discs-(28).png - 80 - 68.203.22.204 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/49.0.2623.75+Safari/537.36 http://new.bodyalign.com/home/products/ 304 0 0 93
2016-04-02 01:47:31 208.118.246.234 GET /files/img/products/weightalign-3160-days-progress-manual-and-discs.png - 80 - 68.203.22.204 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/49.0.2623.75+Safari/537.36 http://new.bodyalign.com/home/products/ 301 0 0 78
2016-04-02 01:47:31 208.118.246.234 GET /files/img/products/protect-–-small.png - 80 - 68.203.22.204 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/49.0.2623.75+Safari/537.36 http://new.bodyalign.com/home/products/ 304 0 0 62
2016-04-02 01:47:31 208.118.246.234 GET /files/img/products/ultimate-health-band.png - 80 - 68.203.22.204 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/49.0.2623.75+Safari/537.36 http://new.bodyalign.com/home/products/ 304 0 0 78
2016-04-02 01:47:31 208.118.246.234 GET /files/img/products/protect-–-large.png - 80 - 68.203.22.204 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/49.0.2623.75+Safari/537.36 http://new.bodyalign.com/home/products/ 304 0 0 78
2016-04-02 01:47:31 208.118.246.234 GET /files/img/products/weight-align-030-days-kickstart-manual-and-discs.png - 80 - 68.203.22.204 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/49.0.2623.75+Safari/537.36 http://new.bodyalign.com/home/products/ 301 0 0 93
2016-04-02 01:47:31 208.118.246.234 GET /files/img/products/weightalign-6190-days.png - 80 - 68.203.22.204 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/49.0.2623.75+Safari/537.36 http://new.bodyalign.com/home/products/ 301 0 0 78
2016-04-02 01:47:31 208.118.246.234 GET /files/img/products/relief-holographic-discs-(28).png - 80 - 68.203.22.204 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/49.0.2623.75+Safari/537.36 http://new.bodyalign.com/home/products/ 304 0 0 265
2016-04-02 01:47:31 208.118.246.234 GET /files/img/products/mass-holographic-discs-(28).png - 80 - 68.203.22.204 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/49.0.2623.75+Safari/537.36 http://new.bodyalign.com/home/products/ 304 0 0 265
2016-04-02 01:47:31 208.118.246.234 GET /files/img/products/breathe-(28).png - 80 - 68.203.22.204 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/49.0.2623.75+Safari/537.36 http://new.bodyalign.com/home/products/ 304 0 0 265
2016-04-02 01:47:31 208.118.246.234 GET /files/img/products/weightalign-3160-days-progress-manual-and-discs.png/ - 80 - 68.203.22.204 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/49.0.2623.75+Safari/537.36 http://new.bodyalign.com/home/products/ 404 0 2 281
2016-04-02 01:47:31 208.118.246.234 GET /files/img/products/weight-align-030-days-kickstart-manual-and-discs.png/ - 80 - 68.203.22.204 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/49.0.2623.75+Safari/537.36 http://new.bodyalign.com/home/products/ 404 0 2 281
2016-04-02 01:47:31 208.118.246.234 GET /files/img/products/weightalign-6190-days.png/ - 80 - 68.203.22.204 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/49.0.2623.75+Safari/537.36 http://new.bodyalign.com/home/products/ 404 0 2 281
2016-04-02 01:47:33 208.118.246.234 GET /home/ - 80 - 68.203.22.204 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/49.0.2623.75+Safari/537.36 http://new.bodyalign.com/home/products/ 200 0 0 440
2016-04-02 01:48:00 208.118.246.234 GET /home/about/ - 80 - 68.203.22.204 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/49.0.2623.75+Safari/537.36 http://new.bodyalign.com/home/ 200 0 0 78
2016-04-02 01:48:02 208.118.246.234 GET /home/ - 80 - 68.203.22.204 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/49.0.2623.75+Safari/537.36 http://new.bodyalign.com/home/about/ 200 0 0 78
2016-04-02 01:48:05 208.118.246.234 GET /home/science/ - 80 - 68.203.22.204 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/49.0.2623.75+Safari/537.36 http://new.bodyalign.com/home/ 200 0 0 79
2016-04-02 01:48:05 208.118.246.234 GET /files/images/science/science-img1.jpg - 80 - 68.203.22.204 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/49.0.2623.75+Safari/537.36 http://new.bodyalign.com/home/science/ 304 0 0 109
2016-04-02 01:48:05 208.118.246.234 GET /global/fonts/glyphicons-halflings-regular.woff2 - 80 - 68.203.22.204 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/49.0.2623.75+Safari/537.36 http://new.bodyalign.com/global/css/bootstrap-3.3.5.min.css 301 0 0 78
2016-04-02 01:48:05 208.118.246.234 GET /global/fonts/glyphicons-halflings-regular.woff2/ - 80 - 68.203.22.204 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/49.0.2623.75+Safari/537.36 http://new.bodyalign.com/global/css/bootstrap-3.3.5.min.css 404 0 2 93
2016-04-02 01:48:05 208.118.246.234 GET /files/images/science/science-img4.jpg - 80 - 68.203.22.204 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/49.0.2623.75+Safari/537.36 http://new.bodyalign.com/home/science/ 304 0 0 284
2016-04-02 01:48:05 208.118.246.234 GET /files/images/science/science-img2.jpg - 80 - 68.203.22.204 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/49.0.2623.75+Safari/537.36 http://new.bodyalign.com/home/science/ 304 0 0 286
2016-04-02 01:48:05 208.118.246.234 GET /files/images/science/science-img3.jpg - 80 - 68.203.22.204 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/49.0.2623.75+Safari/537.36 http://new.bodyalign.com/home/science/ 304 0 0 286
2016-04-02 01:48:05 208.118.246.234 GET /files/images/science/science-img6.jpg - 80 - 68.203.22.204 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/49.0.2623.75+Safari/537.36 http://new.bodyalign.com/home/science/ 304 0 0 286
2016-04-02 01:48:05 208.118.246.234 GET /files/images/science/science-img5.jpg - 80 - 68.203.22.204 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/49.0.2623.75+Safari/537.36 http://new.bodyalign.com/home/science/ 304 0 0 286
2016-04-02 01:48:05 208.118.246.234 GET /global/fonts/glyphicons-halflings-regular.woff - 80 - 68.203.22.204 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/49.0.2623.75+Safari/537.36 http://new.bodyalign.com/global/css/bootstrap-3.3.5.min.css 301 0 0 77
2016-04-02 01:48:05 208.118.246.234 GET /global/fonts/glyphicons-halflings-regular.woff/ - 80 - 68.203.22.204 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/49.0.2623.75+Safari/537.36 http://new.bodyalign.com/global/css/bootstrap-3.3.5.min.css 404 0 2 62
2016-04-02 01:48:05 208.118.246.234 GET /global/fonts/glyphicons-halflings-regular.ttf - 80 - 68.203.22.204 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/49.0.2623.75+Safari/537.36 http://new.bodyalign.com/global/css/bootstrap-3.3.5.min.css 301 0 0 93
2016-04-02 01:48:05 208.118.246.234 GET /global/fonts/glyphicons-halflings-regular.ttf/ - 80 - 68.203.22.204 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/49.0.2623.75+Safari/537.36 http://new.bodyalign.com/global/css/bootstrap-3.3.5.min.css 404 0 2 267
2016-04-02 01:48:07 208.118.246.234 GET /home/ - 80 - 68.203.22.204 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/49.0.2623.75+Safari/537.36 http://new.bodyalign.com/home/science/ 200 0 0 281
#Software: Microsoft Internet Information Services 8.5
#Version: 1.0
#Date: 2016-04-02 03:08:07
#Fields: date time s-ip cs-method cs-uri-stem cs-uri-query s-port cs-username c-ip cs(User-Agent) cs(Referer) sc-status sc-substatus sc-win32-status time-taken
2016-04-02 03:08:07 208.118.246.234 GET / - 80 - 94.204.80.31 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_10_5)+AppleWebKit/601.5.17+(KHTML,+like+Gecko)+Version/9.1+Safari/601.5.17 - 302 0 0 337
2016-04-02 03:08:07 208.118.246.234 GET /home/ - 80 - 94.204.80.31 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_10_5)+AppleWebKit/601.5.17+(KHTML,+like+Gecko)+Version/9.1+Safari/601.5.17 - 200 0 0 786
2016-04-02 03:08:07 208.118.246.234 GET /files/css/full-slider.css - 80 - 94.204.80.31 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_10_5)+AppleWebKit/601.5.17+(KHTML,+like+Gecko)+Version/9.1+Safari/601.5.17 http://new.bodyalign.com/home/ 304 0 0 214
2016-04-02 03:08:08 208.118.246.234 GET /files/css/custom.css - 80 - 94.204.80.31 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_10_5)+AppleWebKit/601.5.17+(KHTML,+like+Gecko)+Version/9.1+Safari/601.5.17 http://new.bodyalign.com/home/ 200 0 0 464
2016-04-02 03:08:08 208.118.246.234 GET /files/js/extensions/revolution.extension.migration.min.js - 80 - 94.204.80.31 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_10_5)+AppleWebKit/601.5.17+(KHTML,+like+Gecko)+Version/9.1+Safari/601.5.17 http://new.bodyalign.com/home/ 200 0 0 464
2016-04-02 03:08:08 208.118.246.234 GET /files/js/extensions/revolution.extension.actions.min.js - 80 - 94.204.80.31 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_10_5)+AppleWebKit/601.5.17+(KHTML,+like+Gecko)+Version/9.1+Safari/601.5.17 http://new.bodyalign.com/home/ 200 0 0 464
2016-04-02 03:08:08 208.118.246.234 GET /files/assets/fonts/pe-icon-7-stroke/css/pe-icon-7-stroke.css - 80 - 94.204.80.31 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_10_5)+AppleWebKit/601.5.17+(KHTML,+like+Gecko)+Version/9.1+Safari/601.5.17 http://new.bodyalign.com/home/ 200 0 0 442
2016-04-02 03:08:08 208.118.246.234 GET /files/js/jquery.themepunch.tools.min.js - 80 - 94.204.80.31 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_10_5)+AppleWebKit/601.5.17+(KHTML,+like+Gecko)+Version/9.1+Safari/601.5.17 http://new.bodyalign.com/home/ 304 0 0 223
2016-04-02 03:08:08 208.118.246.234 GET /files/js/jquery.themepunch.revolution.min.js - 80 - 94.204.80.31 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_10_5)+AppleWebKit/601.5.17+(KHTML,+like+Gecko)+Version/9.1+Safari/601.5.17 http://new.bodyalign.com/home/ 304 0 0 223
2016-04-02 03:08:08 208.118.246.234 GET /files/assets/fonts/font-awesome/css/font-awesome.min.css - 80 - 94.204.80.31 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_10_5)+AppleWebKit/601.5.17+(KHTML,+like+Gecko)+Version/9.1+Safari/601.5.17 http://new.bodyalign.com/home/ 200 0 0 704
2016-04-02 03:08:08 208.118.246.234 GET /files/assets/css/settings.css - 80 - 94.204.80.31 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_10_5)+AppleWebKit/601.5.17+(KHTML,+like+Gecko)+Version/9.1+Safari/601.5.17 http://new.bodyalign.com/home/ 200 0 0 782
2016-04-02 03:08:08 208.118.246.234 GET /files/js/extensions/revolution.extension.layeranimation.min.js - 80 - 94.204.80.31 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_10_5)+AppleWebKit/601.5.17+(KHTML,+like+Gecko)+Version/9.1+Safari/601.5.17 http://new.bodyalign.com/home/ 304 0 0 218
2016-04-02 03:08:08 208.118.246.234 GET /files/js/extensions/revolution.extension.navigation.min.js - 80 - 94.204.80.31 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_10_5)+AppleWebKit/601.5.17+(KHTML,+like+Gecko)+Version/9.1+Safari/601.5.17 http://new.bodyalign.com/home/ 304 0 0 218
2016-04-02 03:08:08 208.118.246.234 GET /files/js/extensions/revolution.extension.slideanims.min.js - 80 - 94.204.80.31 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_10_5)+AppleWebKit/601.5.17+(KHTML,+like+Gecko)+Version/9.1+Safari/601.5.17 http://new.bodyalign.com/home/ 304 0 0 218
